,id,conversation_id,created_at,date,timezone,place,tweet,language,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,urls,photos,video,thumbnail,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,text_tokens,text_lemmas
77,1515453457695744005,1514870189384425472,1650147234000.0,2022-04-16 17:13:54,-0500,,@minyoonngles @ThomasT88785388 @BiggieDoom @duhzoot But I don’t think what he said are excuses the feelings of the dad are also valid and usually overlooked at but we’re just going in circles at this point I guess I just look at it in a very unbiased way I might be wrong but that’s how I feel,en,[],[],473621199,473621199,Trivia_LoveBTS,Snorlax ⁷,6,17,https://twitter.com/Trivia_LoveBTS/status/1515453457695744005,[],[],0,,False,0,1,0,,unbiased,,,,,,,"[{'screen_name': 'minyoonngles', 'name': '✨ lily⁷ ✨', 'id': '952169517576269824'}, {'screen_name': 'ThomasT88785388', 'name': 'Robert Thomas', 'id': '1348454645614727171'}, {'screen_name': 'BiggieDoom', 'name': 'Bigg Doom', 'id': '3207470201'}, {'screen_name': 'duhzoot', 'name': 'lex thee livestock', 'id': '900197294804520960'}]",,,,,"['minyoonngles', 'thomast88785388', 'biggiedoom', 'duhzoot', 'think', 'said', 'excuses', 'feelings', 'dad', 'also', 'valid', 'usually', 'overlooked', 'going', 'circles', 'point', 'guess', 'look', 'way', 'might', 'wrong', 'feel']","['minyoonngles', 'thomast88785388', 'biggiedoom', 'duhzoot', '’', 'think', 'say', 'excuse', 'feeling', 'dad', 'also', 'valid', 'usually', 'overlook', '’', 'go', 'circle', 'point', 'guess', 'look', 'way', 'might', 'wrong', '’', 'feel']"
78,1515453199846719489,1515372847052513283,1650147173000.0,2022-04-16 17:12:53,-0500,,"@GodlessEngineer The Gospels seem generally reliable. Furthermore, Paul knew Jesus' disciples and brothers, and so is a reliable source for this specific event. Lastly, the core of what Josephus wrote, as well as Tacitus, are reliable sources as well, since they are unbiased and independent.",en,[],[],1321665990036492288,1321665990036492288,Apophis92141008,Apophis,6,17,https://twitter.com/Apophis92141008/status/1515453199846719489,[],[],0,,False,1,1,0,,unbiased,,,,,,,"[{'screen_name': 'GodlessEngineer', 'name': 'seriously old unhealthy young guy 🇺🇦', 'id': '1033011642'}]",,,,,"['godlessengineer', 'gospels', 'seem', 'generally', 'reliable', 'furthermore', 'paul', 'knew', 'jesus', 'disciples', 'brothers', 'reliable', 'source', 'specific', 'event', 'lastly', 'core', 'josephus', 'wrote', 'well', 'tacitus', 'reliable', 'sources', 'well', 'since', 'independent']","['godlessengineer', 'gospel', 'seem', 'generally', 'reliable', 'furthermore', 'paul', 'knew', 'jesus', 'disciple', 'brother', 'reliable', 'source', 'specific', 'event', 'lastly', 'core', 'josephus', 'write', 'well', 'tacitus', 'reliable', 'source', 'well', 'since', 'independent']"
79,1515453191843946505,1514667301198602243,1650147171000.0,2022-04-16 17:12:51,-0500,,"@MaxBoot Freedom of speech does not include moderation. It is the free expression of ideas no matter how nice or ugly they may be. The expression of opinion weather it is popular or not. This so called influential site is far from unbiased, they stifle the speech conservatives unchecked.",en,[],[],265839256,265839256,ford46power,dennis simmons,6,17,https://twitter.com/ford46power/status/1515453191843946505,[],[],0,,False,0,0,0,,unbiased,,,,,,,"[{'screen_name': 'MaxBoot', 'name': 'Max Boot 🇺🇦', 'id': '28162211'}]",,,,,"['maxboot', 'freedom', 'speech', 'include', 'moderation', 'free', 'expression', 'ideas', 'matter', 'nice', 'ugly', 'may', 'expression', 'opinion', 'weather', 'popular', 'called', 'influential', 'site', 'far', 'stifle', 'speech', 'conservatives', 'unchecked']","['maxboot', 'freedom', 'speech', 'include', 'moderation', 'free', 'expression', 'idea', 'matter', 'nice', 'ugly', 'may', 'expression', 'opinion', 'weather', 'popular', 'call', 'influential', 'site', 'far', 'stifle', 'speech', 'conservative', 'unchecked']"
80,1515453114433691650,1515452473938518018,1650147152000.0,2022-04-16 17:12:32,-0500,,"@thehill @RepMattGaetz Nobody actually believes Twitter is relatively unbiased. They know it's heavily biased against the right-wing. The more based you are, the more you get censored. The only pipo who disagree are leftoids lying to intentionally cover for their own side.",en,[],[],1468166030992162818,1468166030992162818,VTOLFanAccount,Reprimanded Aeronautics Enjoyer,6,17,https://twitter.com/VTOLFanAccount/status/1515453114433691650,[],[],0,,False,0,0,0,,unbiased,,,,,,,"[{'screen_name': 'thehill', 'name': 'The Hill', 'id': '1917731'}, {'screen_name': 'RepMattGaetz', 'name': 'Rep. Matt Gaetz', 'id': '818948638890217473'}]",,,,,"['thehill', 'repmattgaetz', 'nobody', 'actually', 'believes', 'twitter', 'relatively', 'know', 'heavily', 'biased', 'rightwing', 'based', 'get', 'censored', 'pipo', 'disagree', 'leftoids', 'lying', 'intentionally', 'cover', 'side']","['thehill', 'repmattgaetz', 'nobody', 'actually', 'believe', 'twitter', 'relatively', 'know', ""'s"", 'heavily', 'bias', 'right-wing', 'base', 'get', 'censor', 'pipo', 'disagree', 'leftoids', 'lie', 'intentionally', 'cover', 'side']"
81,1515453029306277895,1515453029306277895,1650147132000.0,2022-04-16 17:12:12,-0500,,Reasonable doubt for unbiased reasons obviously lol,en,[],[],179371951,179371951,neewarb,Newar,6,17,https://twitter.com/neewarb/status/1515453029306277895,[],[],0,,False,0,0,0,https://twitter.com/Rap/status/1515368812681515015,unbiased,,,,,,,[],,,,,"['reasonable', 'doubt', 'reasons', 'obviously', 'lol']","['reasonable', 'doubt', 'reason', 'obviously', 'lol']"
82,1515452918752854018,1515056731831037953,1650147106000.0,2022-04-16 17:11:46,-0500,,"@bodywork4u @Captainswoop1 @organicdot @CarrejoDominic @MsAvaArmstrong Well that looks like a reliable, unbiased source🙄",en,[],[],3244893754,3244893754,SiMulvanny,Si Mulvanny,6,17,https://twitter.com/SiMulvanny/status/1515452918752854018,[],[],0,,False,1,0,0,,unbiased,,,,,,,"[{'screen_name': 'bodywork4u', 'name': 'got moxie2', 'id': '854371341021175809'}, {'screen_name': 'Captainswoop1', 'name': 'Andrew Ross', 'id': '935079461300719616'}, {'screen_name': 'organicdot', 'name': 'Dorothy Dent', 'id': '560555551'}, {'screen_name': 'CarrejoDominic', 'name': 'Conservative Blind Guy 😎\U0001f9ae👨\u200d\U0001f9af', 'id': '1047341374293659648'}, {'screen_name': 'MsAvaArmstrong', 'name': 'AvaArmstrong, 🇺🇸Author', 'id': '2449913803'}]",,,,,"['bodywork4u', 'captainswoop1', 'organicdot', 'carrejodominic', 'msavaarmstrong', 'well', 'looks', 'like', 'reliable', 'source🙄']","['bodywork4u', 'captainswoop1', 'organicdot', 'carrejodominic', 'msavaarmstrong', 'well', 'look', 'like', 'reliable', 'source🙄']"
83,1515452909512761348,1515397724992122883,1650147104000.0,2022-04-16 17:11:44,-0500,,@VickyPJWard @gtconway3d WHY? was this man given the task of uniting the people of Israel?  How could he be unbiased as a person of the Jewish Faith.  I’m not against the Jewish faith but he should never have been given this task. He has emboldened the attacks in Palestinians,en,[],[],1260310896250884096,1260310896250884096,McKayCarole2,McKay Carole,6,17,https://twitter.com/McKayCarole2/status/1515452909512761348,[],[],0,,False,0,0,0,,unbiased,,,,,,,"[{'screen_name': 'VickyPJWard', 'name': 'Vicky Ward', 'id': '21765161'}, {'screen_name': 'gtconway3d', 'name': 'George Conway🇺🇦', 'id': '471677441'}]",,,,,"['vickypjward', 'gtconway3d', 'man', 'given', 'task', 'uniting', 'people', 'israel', 'could', 'person', 'jewish', 'faith', 'jewish', 'faith', 'never', 'given', 'task', 'emboldened', 'attacks', 'palestinians']","['vickypjward', 'gtconway3d', 'man', 'give', 'task', 'unite', 'people', 'israel', 'could', 'person', 'jewish', 'faith', '’', 'jewish', 'faith', 'never', 'give', 'task', 'embolden', 'attack', 'palestinian']"
85,1515452664602980352,1514720107146084358,1650147045000.0,2022-04-16 17:10:45,-0500,,@yeahbut @Bowenchris Sounds like a PLAN to me lol I detest Stan Grant his bias is as plain as the nose on his face. What happened to unbiased journalism?,en,[],[],377121550,377121550,effies1961,Fanny Schmeller,6,17,https://twitter.com/effies1961/status/1515452664602980352,[],[],0,,False,0,0,0,,unbiased,,,,,,,"[{'screen_name': 'yeahbut', 'name': 'yeahbut', 'id': '16987536'}, {'screen_name': 'Bowenchris', 'name': 'Chris Bowen', 'id': '150856088'}]",,,,,"['yeahbut', 'bowenchris', 'sounds', 'like', 'plan', 'lol', 'detest', 'stan', 'grant', 'bias', 'plain', 'nose', 'face', 'happened', 'journalism']","['yeahbut', 'bowenchris', 'sound', 'like', 'plan', 'lol', 'detest', 'stan', 'grant', 'bias', 'plain', 'nose', 'face', 'happen', 'journalism']"
86,1515452589990719491,1515442962867568645,1650147027000.0,2022-04-16 17:10:27,-0500,,@RobTebbutt Someone with a pulse.,en,[],[],1480576367230136334,1480576367230136334,sport_unbiased,Vor,6,17,https://twitter.com/sport_unbiased/status/1515452589990719491,[],[],0,,False,0,0,0,,unbiased,,,,,,,"[{'screen_name': 'RobTebbutt', 'name': 'Rob Tebbutt', 'id': '148706109'}]",,,,,"['robtebbutt', 'someone', 'pulse']","['robtebbutt', 'someone', 'pulse']"
87,1515452489042116625,1515014160827961348,1650147003000.0,2022-04-16 17:10:03,-0500,,@malmesburyman Yes there is a perfectly good explenation and it’s ridiculous. Listen to @DisastrousHstry for the unbiased scoop,en,[],[],580534422,580534422,LurkinTomGaming,Tom Sears,6,17,https://twitter.com/LurkinTomGaming/status/1515452489042116625,[],[],0,,False,1,0,0,,unbiased,,,,,,,"[{'screen_name': 'malmesburyman', 'name': 'malmesburyman', 'id': '1449237294435733504'}]",,,,,"['malmesburyman', 'yes', 'perfectly', 'good', 'explenation', 'ridiculous', 'listen', 'disastroushstry', 'scoop']","['malmesburyman', 'yes', 'perfectly', 'good', 'explenation', '’', 'ridiculous', 'listen', 'disastroushstry', 'scoop']"
88,1515452412437348359,1515364386063491073,1650146985000.0,2022-04-16 17:09:45,-0500,,@MusialaEra My motm,en,[],[],1413648581073022981,1413648581073022981,unbiased_LFC,𝙉𝙪𝙢𝙗𝙚𝙧 𝟰,6,17,https://twitter.com/unbiased_LFC/status/1515452412437348359,[],[],0,,False,0,0,0,,unbiased,,,,,,,"[{'screen_name': 'MusialaEra', 'name': 'Deniz', 'id': '1292951691453751296'}]",,,,,"['musialaera', 'motm']","['musialaera', 'motm']"
89,1515452290639007749,1515357639680614405,1650146956000.0,2022-04-16 17:09:16,-0500,,@LaVinesBurner You too unbiased.  Come on it's twitter pick the Bulls 😂😂😂,en,[],[],1506862889080041475,1506862889080041475,ginoptimist,online debaucher,6,17,https://twitter.com/ginoptimist/status/1515452290639007749,[],[],0,,False,1,1,0,,unbiased,,,,,,,"[{'screen_name': 'LaVinesBurner', 'name': 'Depressed Bulls Fan (46-36)', 'id': '1286645935666339841'}]",,,,,"['lavinesburner', 'come', 'twitter', 'pick', 'bulls', '😂😂😂']","['lavinesburner', 'come', ""'s"", 'twitter', 'pick', 'bull', '😂😂😂']"
90,1515452285748273154,1515394751826214917,1650146955000.0,2022-04-16 17:09:15,-0500,,@chriscurtis94 @hopenothate That's not exactly an unbiased source,en,[],[],1398677495373778945,1398677495373778945,flippen1ng,BTC $100k 2022,6,17,https://twitter.com/flippen1ng/status/1515452285748273154,[],[],0,,False,0,0,0,,unbiased,,,,,,,"[{'screen_name': 'chriscurtis94', 'name': 'Chris Curtis', 'id': '33546827'}, {'screen_name': 'hopenothate', 'name': 'HOPE not hate', 'id': '46760864'}]",,,,,"['chriscurtis94', 'hopenothate', 'thats', 'exactly', 'source']","['chriscurtis94', 'hopenothate', ""'s"", 'exactly', 'source']"
91,1515452091644346370,1515222479496945665,1650146909000.0,2022-04-16 17:08:29,-0500,,"@Bababooie42 Yes ABC had a choice, they appointed her, that was their choice, and she has repaid them in spades.  Presenters are all guided by producers, producers by management, ABC has long departed from “fair and unbiased” and we are the losers",en,[],[],162879304,162879304,3poodlesWoof,3poodles,6,17,https://twitter.com/3poodlesWoof/status/1515452091644346370,[],[],0,,False,0,0,0,,unbiased,,,,,,,"[{'screen_name': 'Bababooie42', 'name': ""Kyle Jacob 'Bababooie' de Boer 🦓👽🐰⚪"", 'id': '1118336716425719811'}]",,,,,"['bababooie42', 'yes', 'abc', 'choice', 'appointed', 'choice', 'repaid', 'spades', 'presenters', 'guided', 'producers', 'producers', 'management', 'abc', 'long', 'departed', 'fair', 'losers']","['bababooie42', 'yes', 'abc', 'choice', 'appoint', 'choice', 'repaid', 'spade', 'presenter', 'guide', 'producer', 'producer', 'management', 'abc', 'long', 'depart', '“', 'fair', '”', 'loser']"
92,1515452055556702215,1513757409918926848,1650146900000.0,2022-04-16 17:08:20,-0500,,@LanieLalal @clownboy_ali @YaboyMrJinks @LegendaryFish @munkaei Facebook groups are not a reliable source 💀 the ONLY valid source is a fact checked and unbiased approach. you’re not better than american conservatives.,en,[],[],1121840702533636096,1121840702533636096,arcticenby,cap - obiwans whore 💅,6,17,https://twitter.com/arcticenby/status/1515452055556702215,[],[],0,,False,0,0,0,,unbiased,,,,,,,"[{'screen_name': 'LanieLalal', 'name': 'lanie', 'id': '1494480158094503938'}, {'screen_name': 'clownboy_ali', 'name': 'clown boy', 'id': '975192423453175808'}, {'screen_name': 'YaboyMrJinks', 'name': 'Mr Jinks', 'id': '1489162912358879236'}, {'screen_name': 'LegendaryFish', 'name': 'TheLegendaryFisherman', 'id': '1423797843547013124'}, {'screen_name': 'munkaei', 'name': '❔lily', 'id': '1409598433573302275'}]",,,,,"['lanielalal', 'clownboyali', 'yaboymrjinks', 'legendaryfish', 'munkaei', 'facebook', 'groups', 'reliable', 'source', 'valid', 'source', 'fact', 'checked', 'approach', 'better', 'american', 'conservatives']","['lanielalal', 'clownboy_ali', 'yaboymrjinks', 'legendaryfish', 'munkaei', 'facebook', 'group', 'reliable', 'source', '💀', 'valid', 'source', 'fact', 'checked', 'approach', '’', 'well', 'american', 'conservative']"
93,1515451923310137346,1515238805397155840,1650146868000.0,2022-04-16 17:07:48,-0500,,"@dailytelegraph Oh this Vikki Campion an unbiased reporter and partner of Barnaby Joyce.  This is not journalism is political advertising,    Can't make it up  https://t.co/cd4M9AThiY",en,[],[],1169562194876350466,1169562194876350466,CaptBlue3,CaptBlue,6,17,https://twitter.com/CaptBlue3/status/1515451923310137346,[],"['https://pbs.twimg.com/media/FQf3fRZVQAIqPz_.jpg', 'https://pbs.twimg.com/media/FQf3fgqUcAINHhP.jpg']",1,https://pbs.twimg.com/media/FQf3fRZVQAIqPz_.jpg,False,0,0,0,,unbiased,,,,,,,"[{'screen_name': 'dailytelegraph', 'name': 'The Daily Telegraph', 'id': '9235982'}]",,,,,"['dailytelegraph', 'vikki', 'campion', 'reporter', 'partner', 'barnaby', 'joyce', 'journalism', 'political', 'advertising', 'cant', 'make', 'httpstcocd4m9athiy']","['dailytelegraph', 'oh', 'vikki', 'campion', 'reporter', 'partner', 'barnaby', 'joyce', 'journalism', 'advertising', 'ca', ""n't"", 'make', 'http', '//t.co/cd4m9athiy']"
94,1515451871091212298,1515356942083887111,1650146856000.0,2022-04-16 17:07:36,-0500,,"@SatyamN99431363 @KLibbu @seemi_pasha @khanumarfa @SharjeelUsmani @zainabsikander @_sayema @zoo_bear @AltNews @scroll_in @ashokgehlot51 We are not defending here  just because any one is muslim or hindu. Anyone committing crime should go. Targeting any community is bad. The police should maintain law &amp; order, the media should report unbiased &amp; the judges shouldn’t under go any pressure to deliver justice.",en,[],[],1065489246956503040,1065489246956503040,SameerCyb3r,Samir,6,17,https://twitter.com/SameerCyb3r/status/1515451871091212298,[],[],0,,False,0,1,0,,unbiased,,,,,,,"[{'screen_name': 'SatyamN99431363', 'name': 'Satyam Naik', 'id': '1070730781159415808'}, {'screen_name': 'KLibbu', 'name': 'KasaiLibbu', 'id': '1393410046252388354'}, {'screen_name': 'seemi_pasha', 'name': 'seemi pasha', 'id': '96709645'}, {'screen_name': 'khanumarfa', 'name': 'Arfa Khanum Sherwani', 'id': '113571686'}, {'screen_name': 'SharjeelUsmani', 'name': 'Sharjeel Usmani', 'id': '1049960593'}, {'screen_name': 'zainabsikander', 'name': 'Zainab Sikander', 'id': '195838373'}, {'screen_name': '_sayema', 'name': 'Sayema', 'id': '1136996138'}, {'screen_name': 'zoo_bear', 'name': 'Mohammed Zubair', 'id': '935142655213703168'}, {'screen_name': 'AltNews', 'name': 'Alt News', 'id': '717020664587227136'}, {'screen_name': 'scroll_in', 'name': 'scroll.in', 'id': '414946220'}, {'screen_name': 'ashokgehlot51', 'name': 'Ashok Gehlot', 'id': '385926583'}]",,,,,"['satyamn99431363', 'klibbu', 'seemipasha', 'khanumarfa', 'sharjeelusmani', 'zainabsikander', 'sayema', 'zoobear', 'altnews', 'scrollin', 'ashokgehlot51', 'defending', 'one', 'muslim', 'hindu', 'anyone', 'committing', 'crime', 'targeting', 'community', 'bad', 'police', 'maintain', 'law', 'amp', 'order', 'media', 'report', 'amp', 'judges', 'pressure', 'deliver', 'justice']","['satyamn99431363', 'klibbu', 'seemi_pasha', 'khanumarfa', 'sharjeelusmani', 'zainabsikander', '_sayema', 'zoo_bear', 'altnews', 'scroll_in', 'ashokgehlot51', 'defend', 'one', 'muslim', 'hindu', 'anyone', 'commit', 'crime', 'go', 'target', 'community', 'bad', 'police', 'maintain', 'law', 'amp', 'order', 'medium', 'report', 'amp', 'judge', '’', 'go', 'pressure', 'deliver', 'justice']"
96,1515451600805933056,1515447113982877701,1650146792000.0,2022-04-16 17:06:32,-0500,,@timandfriends Absolute dogshit. We need new/better/unbiased umps.,en,[],[],2349742094,2349742094,LucasRoarke,Cananananadian,6,17,https://twitter.com/LucasRoarke/status/1515451600805933056,[],[],0,,False,0,0,0,,unbiased,,,,,,,"[{'screen_name': 'timandfriends', 'name': 'Tim and Friends', 'id': '182422417'}]",,,,,"['timandfriends', 'absolute', 'dogshit', 'need', 'newbetterunbiased', 'umps']","['timandfriends', 'absolute', 'dogshit', 'need', 'new/better/unbiased', 'ump']"
97,1515451592593625091,1515184057360990210,1650146790000.0,2022-04-16 17:06:30,-0500,,"@MarketRebels The fact that they are so afraid of a free speech unbiased news source revolution, that should be extremely alarming",en,[],[],1118705985063981056,1118705985063981056,Mr2SS_619,Lehman Brothers Risk Management,6,17,https://twitter.com/Mr2SS_619/status/1515451592593625091,[],[],0,,False,0,0,0,,unbiased,,,,,,,"[{'screen_name': 'MarketRebels', 'name': 'Market Rebellion', 'id': '817007725666242561'}]",,,,,"['marketrebels', 'fact', 'afraid', 'free', 'speech', 'news', 'source', 'revolution', 'extremely', 'alarming']","['marketrebels', 'fact', 'afraid', 'free', 'speech', 'news', 'source', 'revolution', 'extremely', 'alarm']"
98,1515451448804483078,1515412386882019329,1650146755000.0,2022-04-16 17:05:55,-0500,,"@Ladder_of_Glass @D0UNEN @Dark_Rain__ @thegameawards afaik isn't it fans that vote on it? So it's more unbiased than just some ""official"" guys who think it's the best game experience ever, but obviously that means popularity is going to have a big effect.",en,[],[],2177169105,2177169105,McdonnellShea,Shea McDonnell,6,17,https://twitter.com/McdonnellShea/status/1515451448804483078,[],[],0,,False,1,0,0,,unbiased,,,,,,,"[{'screen_name': 'Ladder_of_Glass', 'name': 'Dreamer', 'id': '2798792303'}, {'screen_name': 'D0UNEN', 'name': 'Axel Briggand', 'id': '1230898645458915329'}, {'screen_name': 'Dark_Rain__', 'name': 'DarkRain @ XENOBLADE 3 HYPE', 'id': '767732567512588288'}, {'screen_name': 'thegameawards', 'name': 'The Game Awards', 'id': '2806914710'}]",,,,,"['ladderofglass', 'd0unen', 'darkrain', 'thegameawards', 'afaik', 'isnt', 'fans', 'vote', 'official', 'guys', 'think', 'best', 'game', 'experience', 'ever', 'obviously', 'means', 'popularity', 'going', 'big', 'effect']","['ladder_of_glass', 'd0unen', 'dark_rain__', 'thegameawards', 'afaik', ""n't"", 'fan', 'vote', ""'s"", '``', 'official', ""''"", 'guy', 'think', ""'s"", 'best', 'game', 'experience', 'ever', 'obviously', 'mean', 'popularity', 'go', 'big', 'effect']"
